Date,Category,Description,Dialogue,Place
2019/06/01,声かけ,「こっちにいりゃあ」,下校途中の児童らに声をかけた。,岐阜県美濃市泉町
2019/06/01,声かけ,「かわいいね」,低学年女児に声をかけた。,大阪府大阪市東住吉区駒川
2019/06/01,声かけ,「何年生？　帰る方向はあっちだよね？」,下校途中の児童らに声をかけた。,岐阜県各務原市各務西町
2019/06/01,声かけ,「一緒に帰ろうか」,下校途中の女児に声をかけた。,岐阜県各務原市蘇原吉新町
2019/06/01,声かけ,「アメいらない？」,登校途中の児童らに声をかけた。,島根県益田市遠田町
2019/06/01,声かけ,「学校楽しい？」「自転車に乗ってみない？」,自転車に乗り、登校途中の男児に声をかけた。,宮城県仙台市青葉区台原
2019/06/01,カバン掴み,「おい、お前」「名前は？　学年は？　住所は？」,帰宅途中の男子生徒に後ろから近づき、リュックサックを引っ張り、声をかけた。,岩手県宮古市八木沢
2019/06/01,声かけ,「お嬢ちゃん、足が疲れるから乗りな」,軽トラックの中から、登校途中の女児に声をかけた。,鹿児島県鹿屋市西祓川町
2019/06/01,声かけ,「シャボン玉やらない？」「アメあげるよ」,ベンチに座っていた女児に声をかけた。,千葉県流山市おおたかの森南
2019/06/01,声かけ,「こっちにおいで」,登校途中の児童に声をかけた。,長崎県長崎市清水町
2019/06/01,声かけ,「お菓子あげるよ」,下校途中の男児に声をかけた。,神奈川県逗子市逗子
2019/06/01,卑わいな声かけ,「高校生？　何色の下着着るの？」,水沢駅付近から水沢公園付近にかけて、通行中の女子生徒につきまとい、卑わいなことを言った。,岩手県奥州市水沢西町
2019/06/01,声かけ,「私の顔を見ないで」,待ち合わせ中の男子に声をかけた。,静岡県富士市横割本町
2019/06/01,声かけ,「今日暑いね、どこ行くの？」,自転車に乗り、自転車の女子生徒に後ろから近づき、声をかけた。,静岡県静岡市葵区安倍町
2019/06/01,下半身露出,「こういうのどう思いますか？」,下半身を出し、女性に声をかけた。,長野県長野市西和田
2019/06/01,声かけ,「下を出してますよ」,通行中の女性に道を尋ね、さらに声をかけた。,大阪府大阪市淀川区西三国
2019/06/01,痴漢,「道を教えてほしい」「ハグしてもいい？」,バイクに乗り、女子生徒に道を尋ね、バイクを降り、さらに声をかけ、抱きついた。,兵庫県尼崎市猪名寺
2019/06/01,声かけ,「おっちゃんとこ付いてこんか」,車の中から、自転車の女児に声をかけた。,福井県坂井市丸岡町今福
2019/06/01,声かけ,「おはよう、どこに行くの？　家はどこにあるの？」,登校途中の女児らに声をかけた。,愛知県瀬戸市窯町
2019/06/01,声かけ,「車に乗って」,下校途中の女児に声をかけた。,静岡県藤枝市時ケ谷
2019/06/01,声かけ,「今から学校？」「学校どこ？」,登校途中の女子生徒に声をかけた。,東京都東久留米市柳窪
2019/06/01,つきまとい,「お菓子あげるからこっちおいで」,自転車に乗り、下校途中の女児に声をかけ、つきまとった。,岡山県岡山市南区芳泉
2019/06/01,痴漢,「かわいいね」,女性に声をかけ、体を触った。,埼玉県川越市脇田町
2019/06/01,声かけ,「かわいいね」,下校途中の女子生徒に声をかけた。,静岡県湖西市新居町浜名
2019/07/31,声かけ,「家に泊めてもらえませんか」,帰宅途中の女性に声かけた。,愛知県西尾市吉良町吉田
2019/07/31,声かけ,「お菓子をあげるから乗っていかない？」,車の中から、男児に声をかけた。,茨城県那珂市杉
2019/07/31,つきまとい,「可愛いね」,女子生徒に声をかけ、後をつけた。,群馬県安中市原市
2019/07/31,声かけ,「金谷の警察だけど、お父さんかお母さんはいる？」「電話番号教えて」,車を降り、通行中の男児に声をかけた。,静岡県島田市東町
2019/07/31,声かけ,「ちょっと時間ある？　３分くらいやけど、お金あげるから」,登校途中の女子生徒らに声をかけた。,大阪府大阪市阿倍野区天王寺町南
2019/07/31,下半身露出,「おい、おい」,下半身を出して車を運転し、自転車の女子生徒と並走し、声をかけた。,三重県東員町長深
2019/07/31,暴行,「ちょっと来いよ」「アメをあげるし」,下校途中の女児の腕を掴み、声をかけ、しつこく引っ張った。,京都府京都市左京区下鴨宮崎町
2019/07/31,声かけ,「かわいいね、車に乗りや」,男子学生に声をかけた。,高知県高知市朝倉東町
2019/07/31,声かけ,「何見とんじゃ」,自転車に乗り、女児を後ろに座らせて通行中の女性に、大声をかけた。,兵庫県尼崎市崇徳院
2019/07/31,暴行,「ねえねえ」「どこ行くの？」,女子生徒に声をかけ、手首を掴んだ。,愛知県あま市七宝町安松
2019/07/31,声かけ,「背が高いね、部活は何やっているの」,帰宅途中の女子生徒に声をかけた。,福岡県大野城市白木原
2019/07/31,声かけ,「来い」,児童に声をかけた。,長野県松本市小屋北
2019/07/31,卑わいな声かけ,「おっぱいを触らせてください」,帰宅途中の女子生徒に卑わいなことを言った。,東京都昭島市拝島町
2019/07/31,声かけ,「塩キャンディー食べる？」,子どもに声をかけた。,青森県青森市篠田
2019/07/31,暴行,「どこ行くの」,帰宅途中の女性に声をかけ、女性と腕を組んだ。,大阪府大阪狭山市茱萸木
2019/07/31,撮影,「小学生モデルにならないか」,通行中の女児に声をかけ、撮影した。,大阪府東大阪市高井田
2019/07/31,声かけ,「どこに住んでいるの？」「近所だからうちまでおいでよ」,児童に声をかけた。,長野県長野市*真島町
2019/07/31,声かけ,「バスに乗るの？」,女児に後ろから近づき、声をかけた。,神奈川県逗子市逗子
2019/07/31,声かけ,「君、何歳？」,女子生徒に声をかけた。,神奈川県横浜市旭区さちが丘
2019/07/31,声かけ,「君かわいいね」,自転車に乗っていた女子生徒に声をかけた。,福岡県朝倉市菩提寺
2019/07/31,声かけ,「日野駅はどこ？」「おもちゃあげるよ、ついてきて」,帰宅途中の男児に声をかけた。,東京都日野市日野
2019/07/30,声かけ,「なにしてんねん、コラ」,帰宅途中の児童に声をかけた。,大阪府大阪市阿倍野区北畠
2019/07/30,カバン掴み,「軽いな」,帰宅途中の男児のプールバッグを持ち上げ、声をかけた。,大阪府高槻市古曽部町
2019/07/30,声かけ,「〇〇の場所、知っている？」「家の片づけをするアルバイトをしてほしい」,通行中の女子生徒に声をかけた。,静岡県下田市河内
2019/07/30,声かけ,「アメあげる」,車の中から、子どもに声をかけた。,青森県青森市松原
2019/07/30,不審な接触,「今から部活？　何部？」,女子生徒に声をかけ、腕を触った。,神奈川県横浜市瀬谷区三ツ境
2019/07/30,下半身露出,「ねえ、ねえ」,女性に声をかけ、下半身を見せた。,香川県観音寺市八幡町
2019/07/30,暴行,「タバコの臭い、嗅ぎたいか」,男児に声をかけ、手首を掴み、タバコの煙をかけた。,北海道札幌市白石区東札幌４条
2019/07/30,つきまとい,「ヘイヘイ」,通行中の女児らに声をかけ、つきまとった。,福岡県春日市春日原北町
2019/07/30,声かけ,「高２やんね」,車の中から、女子生徒に声をかけた。,兵庫県淡路市生穂
2019/07/30,声かけ,「小学校どこ？」,通行中の男児に声をかけた。,北海道千歳市春日町
2019/07/30,暴行,「ワッ」,下校途中の女児の腕を掴み、声をかけた。,東京都日野市南平
2019/07/30,声かけ,「お菓子たくさん買ってあげるからおいで」,遊んでいた園児に声をかけた。,東京都江戸川区西葛西
2019/07/30,つきまとい,「名前は？」,女性に声をかけ、後をつけた。,愛知県春日井市西本町
2019/07/29,声かけ,「お金をあげるから、ついておいで」,帰宅途中の男子生徒に声をかけた。,愛知県清須市西堀江
2019/07/29,下半身露出,「この人知ってる？」,遊んでいた女児らに声をかけ、卑わいな画像をスマートフォンで見せ、下半身も見せた。,神奈川県横浜市旭区白根
2019/07/29,路上強盗,「振り向くな」,帰宅途中の２０代女性に、後ろからカッターナイフを突きつけ、脅し、現金４千円を奪った。,岐阜県瑞穂市牛牧
2019/07/29,下半身露出,「見て」,通行中の女児らに声をかけ、下半身を見せた。,兵庫県尼崎市田能
2019/07/29,撮影,「血管見せて、手の匂いかがせて」,男子生徒に声をかけ、携帯電話で撮影した。,兵庫県伊丹市荒牧
2019/07/29,声かけ,「制服かわいいね」,スクーターに乗り、自転車の女子生徒に声をかけた。,岩手県盛岡市上堂
2019/07/29,声かけ,「家はどこ？」,通行中の男児に後ろから近づき、声をかけた。,福岡県福岡市南区桧原
2019/07/29,下半身露出,「一人で来たの？」,女児に声をかけ、卑わいな動画を携帯電話で見せ、下半身を出した。,愛知県名古屋市守山区新守山
2019/07/29,声かけ,「一緒にゲームして遊ぼう」,遊んでいた児童らに声をかけた。,大阪府大阪市西区南堀江
2019/07/29,声かけ,「ゲーム買ってあげるから、一緒に行こう」,帰宅途中の男児に声をかけた。,東京都東久留米市南沢
2019/07/29,強盗,「金を出せ」,買取専門店を訪れ、店員に刃物を突きつけ、脅し、現金を奪おうとした。,神奈川県横浜市緑区中山
2019/07/29,痴漢,「一関はどこ、足冷たいね、俺の手温かい？」,列車待ちの女子生徒に声をかけ、脛をしつこく撫でた。,宮城県美里町
